signatur,titel,place,date-issued,date-year,URN,Literatur,"Literatur, direkt Link",link-images,oai_id
Urk. 34,"Urkunde 34, 1353 August 1, Prag",Prag,"anno domini millesimo trecentesimo quinquagesimo Tercio, kalendas augusti, indictione sexta, regnorum  nostrorum Romani octavo regni quoque Boemie septimo",1353,urn:nbn:de:kobv:11-713089,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/39/,https://www.digi-hub.de/viewer/content/1608635868024/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608635868024/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608635868024/full/0/00000003.jpg,1608635868024
Urk. 87,"Urkunde 87, 1416 Mai 31, Mailand",Mailand,"die ultime mensis maii MCCCC sexcto decimo, nona indictione",1416,urn:nbn:de:kobv:11-713091,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/40/,https://www.digi-hub.de/viewer/content/1608640924068/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608640924068/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608640924068/full/0/00000003.jpg,1608640924068
Urk. 107,"Urkunde 107, 1448 Dezember 7, Aviano",Aviano,"millesimo quadringentesimo quadragesimo octavo, inditione undecima, die septimo mensis decembris",1448,urn:nbn:de:kobv:11-713092,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/41/,https://www.digi-hub.de/viewer/content/1608641552349/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608641552349/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608641552349/full/0/00000003.jpg,1608641552349
Urk. 57,"Urkunde 57, 1370 Juli 2, Padua",Padua,"anno eiusdem nativitatis millesimo trecentesimo septuagesimo, indictione octava, die marti secundo mensis  ulli",1370,urn:nbn:de:kobv:11-713090,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/40/,https://www.digi-hub.de/viewer/content/1608637387426/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608637387426/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608637387426/full/0/00000003.jpg,1608637387426
Urk. 201,"Urkunde 201, 1551 April 20, Rom",Rom,"anno incarnationis dominice millesimo quingentesimo quinquagesimo primo, duodecimo kal mai,  pontificatus nostri anno secundo",1551,urn:nbn:de:kobv:11-713094,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/42/,https://www.digi-hub.de/viewer/content/1608644162727/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608644162727/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608644162727/full/0/00000003.jpg,1608644162727
Urk. 118,"Urkunde 118, 1458 Dezember 13, Brescia",Brescia,"anno a natiuitate eiusdem millesimo quadringentessimo quinquagessimo octauo, indictione septima, die tercio  decimo mensis decembris",1458,urn:nbn:de:kobv:11-713093,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/41/,https://www.digi-hub.de/viewer/content/1608642552933/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608642552933/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608642552933/full/0/00000003.jpg,1608642552933
Urk. 205,"Urkunde 205, 1561 Januar 29, Bassano",Bassano,"anno nativitatis eiusdem maüllesimo quingentesimo sexagesimo primo, indictione decima, die mercurii vigesimo  nono, mensis januari",1561,urn:nbn:de:kobv:11-713099,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/43/,https://www.digi-hub.de/viewer/content/1608646011206/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608646011206/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608646011206/full/0/00000003.jpg,1608646011206
Urk. 213,"Urkunde 213, 1592 August 21, Rom",Rom,"anno incarnationis dominice millesimo quingentesimo nonagesimo secundo, duodecimo kal septembris,  pontificatus nostri anno primo",1592,urn:nbn:de:kobv:11-713100,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/44/,https://www.digi-hub.de/viewer/content/1608705593270/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608705593270/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608705593270/full/0/00000003.jpg,1608705593270
Urk. 126,"Urkunde 126, 1466 Juni 21, Thorn",Thorn,"am sonnobende vor natiuitatis Johannis Baptiste, im etc. LXVTten iare",1466,urn:nbn:de:kobv:11-713102,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/46/,https://www.digi-hub.de/viewer/content/1608707839473/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608707839473/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608707839473/full/0/00000003.jpg,1608707839473
Urk. 240,"Urkunde 240, 1738 Mai 5, Padua",Padua,"anno a Christi natiuitate MDCCXXXVIII, indictione prima, die vero lunae V mensis maii, pontificatus  aulem sanctissimi in. Cibristo patris et domini nostri dormi Clementis diuina prouidentia babae XII anno  VIII",1738,urn:nbn:de:kobv:11-713101,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/44/,https://www.digi-hub.de/viewer/content/1608706784574/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608706784574/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608706784574/full/0/00000003.jpg|https://www.digi-hub.de/viewer/content/1608706784574/full/0/00000004.jpg|https://www.digi-hub.de/viewer/content/1608706784574/full/0/00000005.jpg,1608706784574
Urk. 242,"Urkunde 242, 1770 Juli 17, Rom",Rom,"anno incarnationis dominice millesimo sebtingentesimo septuagesimo, sexto decimo kal. augusti, pontificatus  nostri anno secundo",1770,urn:nbn:de:kobv:11-713103,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/46/,https://www.digi-hub.de/viewer/content/1608708899681/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608708899681/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608708899681/full/0/00000003.jpg,1608708899681
Urk. 251d,"Urkunde 251d, 1320 Oktober 7, Arjona",Arjona,"nonas octobris, anno ab incarnatione domini millesimo trecentesimo vicesimo",1320,urn:nbn:de:kobv:11-713104,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/47/,https://www.digi-hub.de/viewer/content/1608710259204/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608710259204/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608710259204/full/0/00000003.jpg,1608710259204
Urk. 251b,"Urkunde 251b, 1417 Oktober 9, Sevilla",Sevilla,"nueve dias de octubre, Christi de mil e quatrocientos e dies e siete anos",1417,urn:nbn:de:kobv:11-713105,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/47/,https://www.digi-hub.de/viewer/content/1608711627883/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608711627883/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608711627883/full/0/00000003.jpg,1608711627883
Urk. 251a,"Urkunde 251a, 1518 März 15, Granada",Granada,"anno a natiuitate domini millesimo quingentesimo decimo octauo, indictione VI, videlicet quinto decimo die  mensis marii",1518,urn:nbn:de:kobv:11-713107,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/49/,https://www.digi-hub.de/viewer/content/1608713632810/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608713632810/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608713632810/full/0/00000003.jpg,1608713632810
Urk. 251c,"Urkunde 251c, 1516 Januar 11, Florenz",Florenz,"anno a natiuitate domini millesimo quingentesimo sexto decimo, indictione quarta, die vero undecima mensis  ianuarii, pontificatus sanctissimi in. Christo patris et domini nostri domni Leonis divina providentia pape  decimi anno tertio",1516,urn:nbn:de:kobv:11-713106,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/48/,https://www.digi-hub.de/viewer/content/1608712356415/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608712356415/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608712356415/full/0/00000003.jpg,1608712356415
Urk. 123,"Urkunde 123, 1465 Juli 11, Buda",Buda,"feria quinta proxima ante festum beate Margarethe virg[inis] sexagesimo quinto, regni nostri anno octavo  corotiationis vero secundo",1465,urn:nbn:de:kobv:11-713111,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/52/,https://www.digi-hub.de/viewer/content/1608718984607/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608718984607/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608718984607/full/0/00000003.jpg,1608718984607
Urk. 253 I,"Urkunde 253 I, 1735 September 24, Türkei",Türkei,"6 yaum al-sadis? Cemazi Lula, 1148",1735,urn:nbn:de:kobv:11-713109,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/51/,https://www.digi-hub.de/viewer/content/1608716679421/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608716679421/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608716679421/full/0/00000003.jpg,1608716679421
Urk. 253 II,"Urkunde 253 II, 1826 Juli 6, Türkei",Türkei,Dhu L-Qa'da 1241,1826,urn:nbn:de:kobv:11-713110,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/51/,https://www.digi-hub.de/viewer/content/1608717736017/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608717736017/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608717736017/full/0/00000003.jpg,1608717736017
Urk. 252,"Urkunde 252, April 22, Briviesca",Briviesca,14. oder 15. Jahrhundert,15. Jahrhundert,urn:nbn:de:kobv:11-713108,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/49/,https://www.digi-hub.de/viewer/content/1608715037857/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608715037857/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608715037857/full/0/00000003.jpg,1608715037857
Urk. 68,"Urkunde 68, 1384 Juni 25, Venedig",Venedig,"anno natiuitatis eiusdem millisimo trecentesimo octogesimo quarto, indictione septima, die vigesimo quinto  mensis juni",1384,urn:nbn:de:kobv:11-713113,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/33/,https://www.digi-hub.de/viewer/content/1608721356906/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608721356906/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608721356906/full/0/00000003.jpg,1608721356906
Urk. 233,"Urkunde 233, 1706 August 2, Venedig",Venedig,"1706, 2. agosto",1706,urn:nbn:de:kobv:11-713112,"Die Urkundensammlung des Historischen Seminars der Friedrich-Wilhelms-Universität zu Berlin, Teil 2: Regesten der Urkunden nichtdeutscher Provenienz",https://www.digi-hub.de/viewer/image/BV046216670/37/,https://www.digi-hub.de/viewer/content/1608720784966/full/0/00000001.jpg|https://www.digi-hub.de/viewer/content/1608720784966/full/0/00000002.jpg|https://www.digi-hub.de/viewer/content/1608720784966/full/0/00000003.jpg,1608720784966
